frequency_hz,power,baseline_fit,resonance_fit,total_fit
131.90625,0.00038953666805884544,0.0002977733898457016,2.1292704046752687e-07,0.00029798631688616914
131.9375,0.0003931273481187356,0.00029777224289915817,2.133078123120646e-07,0.00029798555071147026
131.96875,6.2385378612434e-05,0.00029777109595261473,2.1368960567573679e-07,0.00029798478555829045
132.0,0.00019539664110904885,0.0002977699490060713,2.1407242421299333e-07,0.0002979840214302843
132.03125,0.00031148799750275796,0.00029776880205952786,2.1445627159462822e-07,0.0002979832583311225
132.0625,0.00019889482497238904,0.0002977676551129844,2.1484115150786756e-07,0.0002979824962644923
132.09375,3.897302094399958e-05,0.000297766508166441,2.152270676564573e-07,0.00029798173523409746
132.125,0.0002842593517656238,0.0002977653612198976,2.1561402376075228e-07,0.00029798097524365833
132.15625,0.00035238761703902584,0.00029776421427335416,2.1600202355780593e-07,0.00029798021629691196
132.1875,0.00013821432697223607,0.00029776306732681073,2.1639107080145975e-07,0.00029797945839761216
132.21875,0.00042109146067125945,0.0002977619203802673,2.1678116926243404e-07,0.00029797870154952974
132.25,9.354775298139386e-05,0.00029776077343372385,2.171723227284189e-07,0.00029797794575645226
132.28125,0.0001998424580077036,0.0002977596264871804,2.1756453500416625e-07,0.00029797719102218456
132.3125,0.0002795666931337271,0.000297758479540637,2.1795780991158143e-07,0.00029797643735054855
132.34375,0.00032605586114113226,0.00029775733259409354,2.183521512898164e-07,0.00029797568474538335
132.375,0.0003906465020787123,0.0002977561856475501,2.1874756299536342e-07,0.00029797493321054546
132.40625,0.0003813504818221383,0.00029775503870100667,2.1914404890214828e-07,0.0002979741827499088
132.4375,0.00011236314978749403,0.00029775389175446323,2.1954161290162548e-07,0.0002979734333673649
132.46875,6.007149270401551e-05,0.0002977527448079198,2.1994025890287347e-07,0.0002979726850668227
132.5,0.00020982359905844043,0.00029775159786137636,2.2033999083268997e-07,0.00029797193785220904
132.53125,0.00015109064304396087,0.0002977504509148329,2.2074081263568866e-07,0.0002979711917274686
132.5625,0.0007782197492864744,0.0002977493039682895,2.2114272827439611e-07,0.0002979704466965639
132.59375,0.00061866574152407,0.00029774815702174605,2.2154574172934974e-07,0.0002979697027634754
132.625,6.430643008017105e-05,0.00029774701007520267,2.2194985699919546e-07,0.0002979689599322019
132.65625,0.00010459065502725364,0.00029774586312865923,2.2235507810078684e-07,0.00029796821820676
132.6875,0.0002266701140557444,0.0002977447161821158,2.2276140906928488e-07,0.0002979674775911851
132.71875,4.8048438039812246e-05,0.00029774356923557236,2.2316885395825766e-07,0.0002979667380895306
132.75,1.4241981536862592e-05,0.0002977424222890289,2.2357741683978133e-07,0.00029796599970586873
132.78125,8.635248017027507e-05,0.0002977412753424855,2.2398710180454178e-07,0.00029796526244429
132.8125,0.00013296361521047829,0.00029774012839594205,2.2439791296193614e-07,0.00029796452630890397
132.84375,1.0086570320889693e-05,0.0002977389814493986,2.2480985444017596e-07,0.0002979637913038388
132.875,0.0004257122421318443,0.0002977378345028552,2.2522293038639058e-07,0.0002979630574332416
132.90625,0.0011182700801273672,0.00029773668755631174,2.2563714496673084e-07,0.0002979623247012785
132.9375,0.0009103340560131683,0.0002977355406097683,2.2605250236647403e-07,0.0002979615931121348
132.96875,0.0007228430930900546,0.00029773439366322487,2.2646900679012915e-07,0.000297960862670015
133.0,0.0008919831582963217,0.00029773324671668143,2.2688666246154333e-07,0.00029796013337914296
133.03125,0.000765218206697364,0.000297732099770138,2.2730547362400796e-07,0.000297959405243762
133.0625,0.00027581610827091607,0.00029773095282359456,2.2772544454036645e-07,0.00029795867826813493
133.09375,0.0004316710777068692,0.0002977298058770511,2.2814657949312264e-07,0.00029795795245654425
133.125,0.0006612622628528848,0.0002977286589305077,2.2856888278454898e-07,0.0002979572278132922
133.15625,0.0004637398666491537,0.0002977275119839643,2.2899235873679644e-07,0.0002979565043427011
133.1875,2.706869969347937e-05,0.00029772636503742087,2.2941701169200488e-07,0.0002979557820491129
133.21875,8.606177673172225e-05,0.00029772521809087743,2.2984284601241358e-07,0.00029795506093688984
133.25,6.015985049594007e-05,0.000297724071144334,2.3026986608047319e-07,0.0002979543410104145
133.28125,1.2825729398229681e-05,0.00029772292419779056,2.3069807629895793e-07,0.0002979536222740895
133.3125,8.039196694592452e-05,0.0002977217772512471,2.31127481091079e-07,0.0002979529047323382
133.34375,0.00026368768452868615,0.0002977206303047037,2.3155808490059807e-07,0.0002979521883896043
133.375,0.00024282831701065552,0.00029771948335816025,2.3198989219194201e-07,0.0002979514732503522
133.40625,0.00021672418651541982,0.0002977183364116168,2.324229074503184e-07,0.00029795075931906715
133.4375,0.00015677338407397087,0.0002977171894650734,2.3285713518183128e-07,0.0002979500466002552
133.46875,0.00011605479335315605,0.00029771604251852994,2.3329257991359815e-07,0.00029794933509844356
133.5,0.0003731161863904024,0.0002977148955719865,2.3372924619386785e-07,0.00029794862481818035
133.53125,0.0004975433009949934,0.00029771374862544306,2.3416713859213832e-07,0.0002979479157640352
133.5625,2.9651663139807807e-05,0.0002977126016788996,2.346062616992762e-07,0.0002979472079405989
133.59375,0.00017511072856170586,0.0002977114547323562,2.3504662012763683e-07,0.00029794650135248383
133.625,9.806859373197069e-05,0.00029771030778581275,2.3548821851118443e-07,0.00029794579600432396
133.65625,0.0008990697545090602,0.00029770916083926937,2.359310615056142e-07,0.000297945091900775
133.6875,0.0009242040420401847,0.00029770801389272593,2.3637515378847412e-07,0.0002979443890465144
133.71875,0.00036660139665939926,0.0002977068669461825,2.368205000592886e-07,0.0002979436874462418
133.75,1.8975382505574537e-05,0.00029770571999963906,2.3726710503968176e-07,0.00029794298710467875
133.78125,0.0003953754256297856,0.0002977045730530956,2.377149734735025e-07,0.0002979422880265691
133.8125,0.002011297149238745,0.0002977034261065522,2.381641101269503e-07,0.00029794159021667916
133.84375,0.0015784116464262958,0.00029770227916000875,2.3861451978870094e-07,0.00029794089367979744
133.875,0.0002720428298480079,0.0002977011322134653,2.390662072700341e-07,0.00029794019842073536
133.90625,0.00010630292015258711,0.0002976999852669219,2.3951917740496163e-07,0.00029793950444432685
133.9375,0.00010376272769793908,0.00029769883832037844,2.39973435050356e-07,0.0002979388117554288
133.96875,0.00028639539817184006,0.000297697691373835,2.404289850860802e-07,0.0002979381203589211
134.0,0.000720648988853789,0.00029769654442729157,2.408858324151183e-07,0.0002979374302597067
134.03125,1.1520919171414609e-05,0.00029769539748074813,2.4134398196370735e-07,0.0002979367414627118
134.0625,0.000487877539431082,0.0002976942505342047,2.4180343868146896e-07,0.00029793605397288617
134.09375,0.0003514530204493828,0.00029769310358766126,2.4226420754154296e-07,0.0002979353677952028
134.125,0.00015188733937101316,0.0002976919566411178,2.4272629354072175e-07,0.00029793468293465856
134.15625,0.0007779406004108313,0.0002976908096945744,2.4318970169958486e-07,0.00029793399939627397
134.1875,0.00019877425895828803,0.000297689662748031,2.4365443706263474e-07,0.00029793331718509363
134.21875,0.0004787091776487491,0.00029768851580148757,2.441205046984343e-07,0.000297932636306186
134.25,0.0006106389188636805,0.00029768736885494413,2.445879096997439e-07,0.0002979319567646439
134.28125,3.426305445047083e-05,0.0002976862219084007,2.4505665718366014e-07,0.00029793127856558437
134.3125,0.0005311498837937305,0.00029768507496185726,2.455267522917556e-07,0.000297930601714149
134.34375,0.0001643282961814038,0.0002976839280153138,2.4599820019021945e-07,0.00029792992621550403
134.375,0.0007188690409228654,0.0002976827810687704,2.464710060699984e-07,0.0002979292520748404
134.40625,0.0012442244482730523,0.00029768163412222695,2.469451751469394e-07,0.0002979285792973739
134.4375,0.001301781289957364,0.0002976804871756835,2.4742071266193334e-07,0.00029792790788834547
134.46875,0.0001993230536761936,0.0002976793402291401,2.478976238810584e-07,0.00029792723785302116
134.5,0.00028976433518638106,0.00029767819328259664,2.483759140957263e-07,0.0002979265691966924
134.53125,0.00035637328260474657,0.0002976770463360532,2.4885558862282804e-07,0.00029792590192467605
134.5625,0.0002916110939363636,0.00029767589938950977,2.493366528048812e-07,0.00029792523604231465
134.59375,0.0003109865599731614,0.00029767475244296633,2.498191120101781e-07,0.0002979245715549765
134.625,6.729377826936999e-05,0.0002976736054964229,2.5030297163293546e-07,0.00029792390846805584
134.65625,0.0003383288568672493,0.00029767245854987946,2.5078823709344403e-07,0.0002979232467869729
134.6875,0.00047778775672772326,0.0002976713116033361,2.512749138382202e-07,0.0002979225865171743
134.71875,0.00034599381283431944,0.00029767016465679264,2.5176300734015814e-07,0.0002979219276641328
134.75,0.0003840230060497126,0.0002976690177102492,2.5225252309868335e-07,0.0002979212702333479
134.78125,0.00034008457503513707,0.00029766787076370576,2.5274346663990676e-07,0.0002979206142303457
134.8125,0.00021501760363847915,0.00029766672381716233,2.5323584351678006e-07,0.0002979199596606791
134.84375,0.00023199519913899526,0.0002976655768706189,2.5372965930925243e-07,0.0002979193065299281
134.875,0.00021919426843721931,0.00029766442992407545,2.5422491962442794e-07,0.00029791865484369987
134.90625,0.00025858572872635474,0.000297663282977532,2.5472163009672383e-07,0.0002979180046076287
134.9375,0.000223981251376571,0.0002976621360309886,2.552197963880309e-07,0.0002979173558273766
134.96875,0.00020208042577714996,0.00029766098908444514,2.557194241878735e-07,0.000297916708508633
135.0,5.2772920884352256e-05,0.0002976598421379017,2.5622051921357176e-07,0.0002979160626571153
135.03125,5.4394136833885797e-05,0.00029765869519135827,2.5672308721040443e-07,0.0002979154182785687
135.0625,2.0223789176056612e-05,0.00029765754824481483,2.5722713395177335e-07,0.0002979147753787666
135.09375,0.0003819601981840445,0.0002976564012982714,2.5773266523936796e-07,0.0002979141339635108
135.125,0.0005069813169482442,0.00029765525435172796,2.5823968690333204e-07,0.0002979134940386313
135.15625,0.00010919015857338525,0.0002976541074051845,2.5874820480243143e-07,0.00029791285560998694
135.1875,5.910082999095166e-05,0.0002976529604586411,2.5925822482422206e-07,0.00029791221868346533
135.21875,0.0001912904140187136,0.0002976518135120977,2.5976975288521995e-07,0.0002979115832649829
135.25,8.776721688257538e-05,0.00029765066656555427,2.602827949310726e-07,0.0002979109493604853
135.28125,0.0004076825786806529,0.00029764951961901083,2.607973569367305e-07,0.0002979103169759476
135.3125,0.0005180391610029766,0.0002976483726724674,2.613134449066206e-07,0.000297909686117374
135.34375,0.00032405875077767647,0.00029764722572592396,2.618310648748213e-07,0.0002979090567907988
135.375,0.00020357798033514843,0.0002976460787793805,2.6235022290523737e-07,0.0002979084290022858
135.40625,1.788128016361702e-05,0.0002976449318328371,2.6287092509177744e-07,0.00029790780275792885
135.4375,0.00013603261569339198,0.00029764378488629365,2.633931775585319e-07,0.00029790717806385216
135.46875,0.0001532989411751067,0.0002976426379397502,2.639169864599528e-07,0.00029790655492621014
135.5,6.659937062941989e-05,0.0002976414909932068,2.644423579810335e-07,0.0002979059333511878
135.53125,2.6912694394309935e-05,0.00029764034404666334,2.6496929833749135e-07,0.0002979053133450008
135.5625,5.127805277094865e-05,0.0002976391971001199,2.654978137759509e-07,0.00029790469491389584
135.59375,0.00023688705477371488,0.00029763805015357647,2.6602791057412756e-07,0.0002979040780641506
135.625,0.00016678032671389379,0.00029763690320703303,2.66559595041014e-07,0.00029790346280207403
135.65625,0.00012498127037573377,0.0002976357562604896,2.6709287351706706e-07,0.00029790284913400666
135.6875,3.45208001313292e-05,0.00029763460931394616,2.6762775237439573e-07,0.0002979022370663206
135.71875,0.0004518877359752126,0.0002976334623674027,2.681642380169511e-07,0.00029790162660541967
135.75,0.000306981409615798,0.00029763231542085934,2.687023368807169e-07,0.00029790101775774004
135.78125,9.238635999277544e-05,0.0002976311684743159,2.692420554339025e-07,0.0002979004105297498
135.8125,4.103572699321563e-05,0.00029763002152777247,2.6978340017713573e-07,0.0002978998049279496
135.84375,6.148303090431748e-05,0.00029762887458122903,2.703263776436583e-07,0.0002978992009588727
135.875,0.0002543299162951585,0.0002976277276346856,2.7087099439952246e-07,0.0002978985986290851
135.90625,0.0005226594341074453,0.00029762658068814216,2.7141725704378767e-07,0.00029789799794518594
135.9375,0.0004860534419705396,0.0002976254337415987,2.719651722087209e-07,0.00029789739891380746
135.96875,0.0007884063797540009,0.0002976242867950553,2.7251474655999657e-07,0.0002978968015416153
136.0,0.0003764007144219291,0.00029762313984851185,2.730659867968985e-07,0.0002978962058353087
136.03125,0.00015328874819706622,0.0002976219929019684,2.736188996525234e-07,0.0002978956118016209
136.0625,0.000693694080797231,0.000297620845955425,2.741734918939854e-07,0.000297895019447319
136.09375,0.0007411253353072094,0.00029761969900888154,2.7472977032262314e-07,0.00029789442877920414
136.125,3.902768271102037e-05,0.0002976185520623381,2.75287741774206e-07,0.0002978938398041123
136.15625,0.0005026785410686582,0.00029761740511579466,2.7584741311914467e-07,0.0002978932525289138
136.1875,0.00021482720321983076,0.0002976162581692512,2.7640879126270127e-07,0.0002978926669605139
136.21875,9.740276077417796e-05,0.0002976151112227078,2.769718831452011e-07,0.000297892083105853
136.25,0.0007130780526610318,0.0002976139642761644,2.7753669574224694e-07,0.00029789150097190664
136.28125,0.0005971472850410337,0.00029761281732962097,2.7810323606493404e-07,0.0002978909205656859
136.3125,4.151530886890765e-05,0.00029761167038307754,2.786715111600666e-07,0.0002978903418942376
136.34375,1.3263610897996812e-05,0.0002976105234365341,2.7924152811037606e-07,0.0002978897649646445
136.375,0.00016012665975016527,0.00029760937648999066,2.798132940347414e-07,0.00029788918978402543
136.40625,0.00025132331411971333,0.0002976082295434472,2.8038681608840983e-07,0.0002978886163595356
136.4375,6.611642485626664e-05,0.0002976070825969038,2.8096210146322013e-07,0.00029788804469836703
136.46875,9.408974525243933e-06,0.00029760593565036035,2.81539157387827e-07,0.0002978874748077482
136.5,9.078111114211833e-05,0.0002976047887038169,2.8211799112792766e-07,0.00029788690669494485
136.53125,4.668138057233333e-06,0.0002976036417572735,2.8269860998648913e-07,0.00029788634036725996
136.5625,0.00041254163156736215,0.00029760249481073004,2.8328102130397766e-07,0.00029788577583203405
136.59375,8.031111403981718e-05,0.0002976013478641866,2.8386523245859044e-07,0.0002978852130966452
136.625,1.472785178562409e-05,0.00029760020091764317,2.844512508664873e-07,0.0002978846521685097
136.65625,0.00010366561819583173,0.00029759905397109973,2.8503908398202594e-07,0.00029788409305508176
136.6875,5.70280749289141e-05,0.0002975979070245563,2.8562873929799787e-07,0.00029788353576385427
136.71875,0.0001876733297489891,0.00029759676007801286,2.8622022434586573e-07,0.00029788298030235873
136.75,0.00014862347504575915,0.0002975956131314694,2.868135466960034e-07,0.0002978824266781654
136.78125,0.00037162185676322936,0.00029759446618492604,2.8740871395793677e-07,0.000297881874898884
136.8125,0.0004349718620770938,0.0002975933192383826,2.880057337805871e-07,0.00029788132497216317
136.84375,0.0002301813724485384,0.00029759217229183917,2.8860461385251546e-07,0.0002978807769056917
136.875,0.00025100832213995874,0.00029759102534529573,2.892053619021693e-07,0.0002978802307071979
136.90625,0.00024482532983337643,0.0002975898783987523,2.8980798569813104e-07,0.00029787968638445044
136.9375,0.0005922804598970249,0.00029758873145220886,2.9041249304936774e-07,0.00029787914394525825
136.96875,2.4714999943618058e-05,0.0002975875845056654,2.9101889180548314e-07,0.0002978786033974709
137.0,3.084530905577358e-05,0.000297586437559122,2.916271898569719e-07,0.000297878064748979
137.03125,0.00024686499976800716,0.00029758529061257855,2.9223739513547456e-07,0.00029787752800771404
137.0625,0.0004184012138580295,0.0002975841436660351,2.9284951561403506e-07,0.00029787699318164915
137.09375,1.0414321427968086e-05,0.0002975829967194917,2.934635593073607e-07,0.00029787646027879905
137.125,0.0001811764340132974,0.00029758184977294824,2.940795342720828e-07,0.00029787592930722033
137.15625,0.00016978290260646342,0.0002975807028264048,2.9469744860702e-07,0.00029787540027501183
137.1875,0.0005735881090140867,0.00029757955587986137,2.953173104534432e-07,0.0002978748731903148
137.21875,1.0317970431186882e-05,0.00029757840893331793,2.9593912799534333e-07,0.0002978743480613133
137.25,0.00035285063203177364,0.0002975772619867745,2.9656290945969925e-07,0.0002978738248962342
137.28125,0.0002852018937045445,0.0002975761150402311,2.971886631167492e-07,0.0002978733037033479
137.3125,0.00027757460953260776,0.0002975749680936877,2.9781639728026426e-07,0.0002978727844909679
137.34375,0.0002201590949162775,0.00029757382114714424,2.9844612030782245e-07,0.00029787226726745206
137.375,6.3150277713061e-05,0.0002975726742006008,2.9907784060108613e-07,0.0002978717520412019
137.40625,8.225497705922548e-05,0.00029757152725405736,2.9971156660608123e-07,0.00029787123882066345
137.4375,4.095733337896219e-05,0.00029757038030751393,3.00347306813478e-07,0.0002978707276143274
137.46875,6.257053438505745e-05,0.0002975692333609705,3.0098506975887413e-07,0.0002978702184307294
137.5,1.769771949729484e-05,0.00029756808641442705,3.0162486402308026e-07,0.0002978697112784501
137.53125,0.00019118373802408487,0.0002975669394678836,3.0226669823240774e-07,0.000297869206166116
137.5625,0.000401012812341979,0.0002975657925213402,3.029105810589571e-07,0.0002978687031023991
137.59375,0.00030611237741414604,0.00029756464557479674,3.035565212209104e-07,0.00029786820209601767
137.625,5.683273482316486e-05,0.0002975634986282533,3.042045274828254e-07,0.0002978677031557361
137.65625,0.0001414803800871687,0.00029756235168170987,3.0485460865593053e-07,0.0002978672062903658
137.6875,4.51121330209056e-05,0.00029756120473516643,3.0550677359842405e-07,0.00029786671150876487
137.71875,0.00010408175067874126,0.000297560057788623,3.061610312157741e-07,0.00029786621881983875
137.75,0.0003437859240788075,0.00029755891084207956,3.0681739046102145e-07,0.0002978657282325406
137.78125,2.901589782023458e-05,0.0002975577638955361,3.074758603350843e-07,0.0002978652397558712
137.8125,0.0001375069600052464,0.00029755661694899274,3.0813644988706546e-07,0.0002978647533988798
137.84375,2.6404315829773182e-05,0.0002975554700024493,3.087991682145625e-07,0.00029786426917066385
137.875,6.1005906770847526e-05,0.00029755432305590587,3.094640244639789e-07,0.00029786378708036984
137.90625,0.00014977800418768285,0.00029755317610936243,3.1013102783083816e-07,0.0002978633071371933
137.9375,0.0005258526391347725,0.000297552029162819,3.1080018756010117e-07,0.0002978628293503791
137.96875,0.0002876785243876383,0.00029755088221627556,3.1147151294648415e-07,0.00029786235372922205
138.0,0.00015855313084178695,0.0002975497352697321,3.1214501333478047e-07,0.0002978618802830669
138.03125,0.0005908709740904771,0.0002975485883231887,3.1282069812018477e-07,0.00029786140902130886
138.0625,9.501710225409767e-05,0.00029754744137664525,3.134985767486181e-07,0.00029786093995339387
138.09375,1.5221770359362449e-05,0.0002975462944301018,3.141786587170574e-07,0.0002978604730888189
138.125,0.0006723489951236314,0.0002975451474835584,3.1486095357386675e-07,0.00029786000843713223
138.15625,0.0005017429501258555,0.00029754400053701494,3.1554547091913014e-07,0.00029785954600793405
138.1875,0.00013802640748078216,0.0002975428535904715,3.1623222040498845e-07,0.0002978590858108765
138.21875,0.0003347627630270726,0.00029754170664392807,3.1692121173597767e-07,0.000297858627855664
138.25,1.9863385464153824e-05,0.00029754055969738463,3.1761245466937065e-07,0.000297858172152054
138.28125,0.0004297504985148468,0.0002975394127508412,3.1830595901552035e-07,0.0002978577187098567
138.3125,0.00011499512657615167,0.0002975382658042978,3.1900173463820685e-07,0.000297857267538936
138.34375,0.00010722150879890151,0.0002975371188577544,3.1969979145498647e-07,0.00029785681864920934
138.375,0.00026132983343663533,0.00029753597191121094,3.204001394375431e-07,0.00029785637205064847
138.40625,0.0003553312283662746,0.0002975348249646675,3.2110278861204296e-07,0.00029785592775327956
138.4375,1.3677780670419122e-05,0.00029753367801812407,3.218077490594923e-07,0.00029785548576718356
138.46875,4.1677523783776904e-05,0.00029753253107158063,3.2251503091609607e-07,0.00029785504610249674
138.5,0.0003763043618001233,0.0002975313841250372,3.2322464437362196e-07,0.0002978546087694108
138.53125,0.0001089123124135877,0.00029753023717849376,3.2393659967976456e-07,0.0002978541737781735
138.5625,5.609992519613314e-05,0.0002975290902319503,3.2465090713851513e-07,0.00029785374113908884
138.59375,0.000431236321661719,0.0002975279432854069,3.253675771105311e-07,0.0002978533108625174
138.625,0.0007799303622930964,0.00029752679633886345,3.260866200135108e-07,0.00029785288295887695
138.65625,0.0003713014432415257,0.00029752564939232,3.2680804632257085e-07,0.00029785245743864255
138.6875,0.00016937213298321156,0.0002975245024457766,3.275318665706245e-07,0.0002978520343123472
138.71875,0.0007405233737461928,0.00029752335549923314,3.2825809134876514e-07,0.0002978516135905819
138.75,0.0006366589445138159,0.0002975222085526897,3.289867313066522e-07,0.00029785119528399635
138.78125,0.00037402798908044914,0.00029752106160614626,3.29717797152899e-07,0.0002978507794032992
138.8125,0.00012106940872946788,0.00029751991465960283,3.304512996554646e-07,0.0002978503659592583
138.84375,0.0005703094865324077,0.00029751876771305944,3.311872496420484e-07,0.0002978499549627015
138.875,0.00014312222704992902,0.000297517620766516,3.319256580004884e-07,0.0002978495464245165
138.90625,0.0005661009843240983,0.00029751647381997257,3.3266653567916087e-07,0.00029784914035565173
138.9375,0.000681521291708152,0.00029751532687342914,3.334098936873852e-07,0.0002978487367671165
138.96875,0.0002242508727676909,0.0002975141799268857,3.3415574309583065e-07,0.00029784833566998153
139.0,0.0001252140758666004,0.00029751303298034226,3.3490409503692624e-07,0.00029784793707537916
139.03125,7.049473614201168e-05,0.0002975118860337988,3.356549607052745e-07,0.0002978475409945041
139.0625,0.00010123076717600239,0.0002975107390872554,3.364083513580682e-07,0.00029784714743861347
139.09375,0.0001687414878621668,0.00029750959214071195,3.371642783155098e-07,0.00029784675641902745
139.125,0.00011881865838404491,0.0002975084451941685,3.379227529612349e-07,0.00029784636794712974
139.15625,0.0004039669020434049,0.0002975072982476251,3.3868378674273903e-07,0.0002978459820343678
139.1875,0.0010026126939486524,0.00029750615130108164,3.3944739117180676e-07,0.00029784559869225347
139.21875,0.0010094921989594993,0.0002975050043545382,3.402135778249456e-07,0.00029784521793236316
139.25,0.0003163529499163708,0.00029750385740799477,3.40982358343822e-07,0.00029784483976633857
139.28125,4.574242096868966e-05,0.00029750271046145133,3.417537444357023e-07,0.000297844464205887
139.3125,0.00016628565209733347,0.0002975015635149079,3.4252774787389534e-07,0.0002978440912627818
139.34375,0.0004551831877481721,0.00029750041656836446,3.4330438049819954e-07,0.0002978437209488627
139.375,0.0007083565954663258,0.0002974992696218211,3.4408365421535444e-07,0.0002978433532760364
139.40625,0.001004061052587355,0.00029749812267527764,3.4486558099949363e-07,0.00029784298825627714
139.4375,0.0007260075099481136,0.0002974969757287342,3.4565017289260275e-07,0.0002978426259016268
139.46875,0.0001789618258665571,0.00029749582878219077,3.4643744200498173e-07,0.0002978422662241957
139.5,4.252290518121838e-05,0.00029749468183564733,3.4722740051570835e-07,0.00029784190923616305
139.53125,3.0158802934713812e-05,0.0002974935348891039,3.4802006067310783e-07,0.000297841554949777
139.5625,4.8349326354221026e-05,0.00029749238794256046,3.4881543479522495e-07,0.00029784120337735567
139.59375,8.427670221610643e-05,0.000297491240996017,3.4961353527030063e-07,0.0002978408545312873
139.625,0.00012218365037003316,0.0002974900940494736,3.5041437455725113e-07,0.00029784050842403086
139.65625,3.52998733227883e-05,0.00029748894710293015,3.5121796518615235e-07,0.0002978401650681163
139.6875,0.0001355602904380761,0.0002974878001563867,3.5202431975872753e-07,0.00029783982447614544
139.71875,0.0002982891772956032,0.0002974866532098433,3.528334509488385e-07,0.0002978394866607921
139.75,0.0010221953849581505,0.00029748550626329984,3.536453715029811e-07,0.0002978391516348028
139.78125,0.0001739196073048494,0.0002974843593167564,3.544600942407854e-07,0.0002978388194109972
139.8125,8.960551309634011e-05,0.00029748321237021297,3.552776320555181e-07,0.0002978384900022685
139.84375,9.482408868793251e-05,0.00029748206542366953,3.5609799791459045e-07,0.00029783816342158413
139.875,3.4279556516134894e-05,0.00029748091847712615,3.5692120486007045e-07,0.00029783783968198623
139.90625,4.1594448592651356e-05,0.0002974797715305827,3.5774726600919737e-07,0.0002978375187965919
139.9375,4.760193176518795e-05,0.0002974786245840393,3.585761945549026e-07,0.0002978372007785942
139.96875,3.492539957877386e-05,0.00029747747763749584,3.5940800376633296e-07,0.00029783688564126215
140.0,2.9960095324004788e-05,0.0002974763306909524,3.602427069893798e-07,0.00029783657339794176
140.03125,0.0007959782934619412,0.00029747518374440896,3.6108031764721093e-07,0.0002978362640620562
140.0625,0.0004673326965371862,0.00029747403679786553,3.619208492408072e-07,0.00029783595764710635
140.09375,1.3464837484177514e-05,0.0002974728898513221,3.627643153495048e-07,0.0002978356541666716
140.125,6.76621623393761e-06,0.00029747174290477865,3.636107296315397e-07,0.0002978353536344102
140.15625,6.869855714154439e-05,0.0002974705959582352,3.6446010582459836e-07,0.0002978350560640598
140.1875,0.0002531357198479621,0.0002974694490116918,3.6531245774637203e-07,0.00029783476146943814
140.21875,0.0006364254701388502,0.00029746830206514834,3.6616779929511603e-07,0.00029783446986444344
140.25,0.0004449285274456227,0.0002974671551186049,3.670261444502127e-07,0.0002978341812630551
140.28125,0.00022924239813622838,0.00029746600817206147,3.6788750727274006e-07,0.0002978338956793342
140.3125,0.00014485592596327008,0.00029746486122551803,3.687519019060448e-07,0.00029783361312742405
140.34375,0.0003327449609133545,0.0002974637142789746,3.6961934257631915e-07,0.0002978333336215509
140.375,0.000564712022342182,0.00029746256733243116,3.7048984359318373e-07,0.00029783305717602434
140.40625,0.0003836372163382644,0.0002974614203858878,3.7136341935027404e-07,0.00029783278380523804
140.4375,0.00018420996597716966,0.00029746027343934434,3.7224008432583276e-07,0.0002978325135236702
140.46875,0.00036411180804086666,0.0002974591264928009,3.7311985308330616e-07,0.0002978322463458842
140.5,0.00022988364808379063,0.00029745797954625747,3.7400274027194546e-07,0.00029783198228652943
140.53125,0.0005597178745948138,0.00029745683259971403,3.748887606274141e-07,0.00029783172136034144
140.5625,0.0005475894703908397,0.0002974556856531706,3.7577792897239837e-07,0.00029783146358214297
140.59375,6.473896957650878e-05,0.00029745453870662716,3.7667026021722466e-07,0.0002978312089668444
140.625,0.00013342674480938931,0.0002974533917600837,3.7756576936048115e-07,0.0002978309575294442
140.65625,5.829461255575171e-05,0.0002974522448135403,3.7846447148964405e-07,0.0002978307092850299
140.6875,0.00039354749987726323,0.00029745109786699685,3.793663817817104e-07,0.00029783046424877854
140.71875,0.00011032878602184186,0.0002974499509204534,3.802715155038345e-07,0.00029783022243595725
140.75,1.1203892087960835e-05,0.00029744880397391,3.8117988801397143e-07,0.00029782998386192395
140.78125,4.316995986095698e-05,0.00029744765702736654,3.820915147615242e-07,0.0002978297485421281
140.8125,0.00016568033242515923,0.0002974465100808231,3.8300641128799723e-07,0.0002978295164921111
140.84375,0.0003619236890960361,0.00029744536313427967,3.839245932276554e-07,0.00029782928772750734
140.875,7.549282404404023e-05,0.00029744421618773623,3.8484607630818766e-07,0.0002978290622640444
140.90625,0.0001648577878762825,0.00029744306924119285,3.857708763513775e-07,0.00029782884011754425
140.9375,1.4976345631634633e-05,0.0002974419222946494,3.86699009273778e-07,0.00029782862130392317
140.96875,4.3600504253519124e-05,0.000297440775348106,3.876304910873926e-07,0.00029782840583919334
141.0,0.00014366343097579,0.00029743962840156254,3.885653379003626e-07,0.0002978281937394629
141.03125,0.00022666385203007211,0.0002974384814550191,3.8950356591765856e-07,0.00029782798502093674
141.0625,0.000927591140744419,0.00029743733450847567,3.9044519144177986e-07,0.00029782777969991744
141.09375,0.0016491076728748484,0.00029743618756193223,3.9139023087345805e-07,0.0002978275777928057
141.125,0.0009987721654075071,0.0002974350406153888,3.923387007123671e-07,0.00029782737931610117
141.15625,0.00014652885547920737,0.00029743389366884536,3.9329061755784e-07,0.0002978271842864032
141.1875,0.0002350833231919022,0.0002974327467223019,3.942459981095902e-07,0.0002978269927204115
141.21875,0.0014573644530931117,0.0002974315997757585,3.952048591684404e-07,0.00029782680463492694
